,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,FlightNumber,OrigDest,Airline,STADate,STATime,ETADate,ETATime,FlightStatus,IntDom,late
1443,1443,1443,1443,2779,SHA822,Bhairahawa,Shree Airlines,2023-04-10, 11:35:00,2023-04-10, 12:19:00,Landed,0,44.0
1444,1444,1444,1444,2780,BHA504,Janakpur,Buddha Air,2023-04-10, 11:40:00,2023-04-10, 12:22:00,Landed,0,42.0
1445,1445,1445,1445,2781,NYT678,Pokhara,Yeti Airlines,2023-04-10, 11:40:00,2023-04-10, 12:35:00,Landed,0,55.0
1446,1446,1446,1446,2782,BHA372,Bharatpur,Buddha Air,2023-04-10, 11:50:00,2023-04-10, 12:10:00,Landed,0,20.0
1447,1447,1447,1447,2783,NYT922,Bhadrapur,Yeti Airlines,2023-04-10, 11:50:00,2023-04-10, 12:33:00,Landed,0,43.0
1448,1448,1448,1448,2784,MH170,Kuala Lumpur,Malaysia Airlines,2023-04-10, 12:05:00,2023-04-10, 11:49:00,Landed,1,-16.0
1449,1449,1449,1449,2785,UL181,Colombo,SriLankan Airlines,2023-04-10, 12:15:00,2023-04-10, 11:58:00,Landed,1,-17.0
1450,1450,1450,1450,2786,6E1153,Delhi,IndiGo,2023-04-10, 13:00:00,2023-04-10, 12:38:00,Landed,1,-22.0
1451,1451,1451,1451,2788,BHA252,Dhangadhi,Buddha Air,2023-04-10, 11:30:00,2023-04-10, 13:13:00,Landed,0,103.0
1452,1452,1452,1452,2789,WE319,Bangkok,THAI Smile,2023-04-10, 12:25:00,2023-04-10, 12:55:00,Landed,1,30.0
1453,1453,1453,1453,2790,BHA854,Bhairahawa,Buddha Air,2023-04-10, 12:30:00,2023-04-10, 12:15:00,Landed,0,-15.0
1454,1454,1454,1454,2791,BHA954,Bhadrapur,Buddha Air,2023-04-10, 12:35:00,2023-04-10, 13:00:00,Landed,0,25.0
1455,1455,1455,1455,2792,NYT792,Biratnagar,Yeti Airlines,2023-04-10, 12:40:00,2023-04-10, 13:12:00,Landed,0,32.0
1456,1456,1456,1456,2793,RA206,Delhi,Nepal Airlines,2023-04-10, 12:40:00,2023-04-10, 13:42:00,Landed,1,62.0
1457,1457,1457,1457,2794,OD184,Kuala Lumpur,Batik Air,2023-04-10, 12:55:00,2023-04-10, 12:51:00,Completed,1,-4.0
1458,1458,1458,1458,2795,BHA358,Bharatpur,Buddha Air,2023-04-10, 13:10:00,2023-04-10, 13:16:00,Landed,0,6.0
1459,1459,1459,1459,2801,BHA610,Pokhara,Buddha Air,2023-04-10, 12:20:00,2023-04-10, 13:43:00,Landed,0,83.0
1460,1460,1460,1460,2802,NYT892,Bhairahawa,Yeti Airlines,2023-04-10, 12:35:00,2023-04-10, 13:37:00,Landed,0,62.0
1461,1461,1461,1461,2803,BHA612,Pokhara,Buddha Air,2023-04-10, 12:45:00,2023-04-10, 14:15:00,Landed,0,90.0
1462,1462,1462,1462,2804,SHA434,Nepalgunj,Shree Airlines,2023-04-10, 13:00:00,2023-04-10, 14:05:00,Landed,0,65.0
1463,1463,1463,1463,2805,BHA556,Simara Airport,Buddha Air,2023-04-10, 13:05:00,2023-04-10, 13:51:00,Landed,0,46.0
1464,1464,1464,1464,2806,SAU724,Biratnagar,Saurya Airlines,2023-04-10, 13:10:00,2023-04-10, 13:33:00,Landed,0,23.0
1465,1465,1465,1465,2807,BHA360,Bharatpur,Buddha Air,2023-04-10, 13:30:00,2023-04-10, 14:03:00,Landed,0,33.0
1466,1466,1466,1466,2808,6E1157,Mumbai,IndiGo,2023-04-10, 14:20:00,2023-04-10, 13:59:00,Landed,1,-21.0
1467,1467,1467,1467,2809,AI215,Delhi,Air India,2023-04-10, 14:50:00,2023-04-10, 14:33:00,Landed,1,-17.0
1468,1468,1468,1468,2811,NYT572,Janakpur,Yeti Airlines,2023-04-10, 13:20:00,2023-04-10, 14:42:00,Landed,0,82.0
1469,1469,1469,1469,2812,NYT680,Pokhara,Yeti Airlines,2023-04-10, 13:30:00,2023-04-10, 14:57:00,Landed,0,87.0
1470,1470,1470,1470,2813,SHA736,Biratnagar,Shree Airlines,2023-04-10, 14:20:00,2023-04-10, 14:49:00,Landed,0,29.0
1471,1471,1471,1471,2814,SAU912,Bhadrapur,Saurya Airlines,2023-04-10, 14:45:00,2023-04-10, 15:07:00,Landed,0,22.0
1472,1472,1472,1472,2815,BHA374,Bharatpur,Buddha Air,2023-04-10, 15:00:00,2023-04-10, 15:24:00,Landed,0,24.0
1473,1473,1473,1473,2816,FZ539,Dubai,Flydubai,2023-04-10, 15:00:00,2023-04-10, 14:46:00,Landed,1,-14.0
1474,1474,1474,1474,2817,BHA858,Bhairahawa,Buddha Air,2023-04-10, 15:05:00,2023-04-10, 15:28:00,Landed,0,23.0
1475,1475,1475,1475,2818,3L045,Abu Dhabi,Air Arabia Abu  Dhabi,2023-04-10, 15:10:00,2023-04-10, 15:02:00,Landed,1,-8.0
1476,1476,1476,1476,2819,6E1155,Delhi,IndiGo,2023-04-10, 15:30:00,2023-04-10, 15:14:00,Landed,1,-16.0
1477,1477,1477,1477,2821,BHA654,Pokhara,Buddha Air,2023-04-10, 14:55:00,2023-04-10, 16:35:00,Landed,0,100.0
1478,1478,1478,1478,2822,BHA172,Rajbiraj,Buddha Air,2023-04-10, 15:00:00,2023-04-10, 16:00:00,Landed,0,60.0
1479,1479,1479,1479,2823,NYT422,Nepalgunj,Yeti Airlines,2023-04-10, 15:00:00,2023-04-10, 16:40:00,Landed,0,100.0
1480,1480,1480,1480,2824,BHA506,Janakpur,Buddha Air,2023-04-10, 15:05:00,2023-04-10, 16:38:00,Landed,0,93.0
1481,1481,1481,1481,2825,BHA376,Bharatpur,Buddha Air,2023-04-10, 15:30:00,2023-04-10, 17:48:00,Landed,0,138.0
1482,1482,1482,1482,2826,UK155,Delhi,Vistara,2023-04-10, 16:00:00,2023-04-10, 15:47:00,Landed,1,-13.0
1483,1483,1483,1483,2827,BHA656,Pokhara,Buddha Air,2023-04-10, 16:05:00,2023-04-10, 16:37:00,Landed,0,32.0
1484,1484,1484,1484,2828,QR646,Doha,Qatar Airways,2023-04-10, 16:45:00,2023-04-10, 16:05:00,Landed,1,-40.0
1485,1485,1485,1485,2833,RA434,Narita,Nepal Airlines,2023-04-10, 15:00:00,2023-04-10, 16:46:00,Landed,1,106.0
1486,1486,1486,1486,2834,NYT894,Bhairahawa,Yeti Airlines,2023-04-10, 15:10:00,2023-04-10, 17:02:00,Landed,0,112.0
1487,1487,1487,1487,2835,SHA738,Biratnagar,Shree Airlines,2023-04-10, 16:30:00,2023-04-10, 17:03:00,Landed,0,33.0
1488,1488,1488,1488,2836,BHA406,Nepalgunj,Buddha Air,2023-04-10, 16:40:00,2023-04-10, 17:35:00,Landed,0,55.0
1489,1489,1489,1489,2837,BHA380,Bharatpur,Buddha Air,2023-04-10, 16:50:00,2023-04-10, 17:15:00,Landed,0,25.0
1490,1490,1490,1490,2838,BHA658,Pokhara,Buddha Air,2023-04-10, 17:00:00,2023-04-10, 17:15:00,Landed,0,15.0
1491,1491,1491,1491,2839,BHA136,Surkhet,Buddha Air,2023-04-10, 17:40:00,2023-04-10, 17:35:00,Landed,0,-5.0
1492,1492,1492,1492,2842,BHA508,Janakpur,Buddha Air,2023-04-10, 17:00:00,2023-04-10, 18:27:00,Landed,0,87.0
1493,1493,1493,1493,2843,BHA958,Bhadrapur,Buddha Air,2023-04-10, 17:05:00,2023-04-10, 18:00:00,Landed,0,55.0
1494,1494,1494,1494,2844,BHA660,Pokhara,Buddha Air,2023-04-10, 18:00:00,2023-04-10, 18:11:00,Landed,0,11.0
1495,1495,1495,1495,2845,BHA710,Biratnagar,Buddha Air,2023-04-10, 18:00:00,2023-04-10, 18:26:00,Landed,0,26.0
1496,1496,1496,1496,2846,FZ575,Dubai,Flydubai,2023-04-10, 18:55:00,2023-04-10, 18:20:00,Landed,1,-35.0
1497,1497,1497,1497,2848,KE695,Seoul,Korean Air,2023-04-10, 17:40:00,2023-04-10, 18:55:00,Landed,1,75.0
1498,1498,1498,1498,2849,NYT794,Biratnagar,Yeti Airlines,2023-04-10, 17:40:00,2023-04-10, 19:37:00,Landed,0,117.0
1499,1499,1499,1499,2850,SHA226,Dhangadhi,Shree Airlines,2023-04-10, 18:05:00,2023-04-10, 19:06:00,Landed,0,61.0
1500,1500,1500,1500,2851,RA218,Delhi,Nepal Airlines,2023-04-10, 18:10:00,2023-04-10, 19:00:00,Landed,1,50.0
1501,1501,1501,1501,2852,BHA802,Bhairahawa,Buddha Air,2023-04-10, 18:35:00,2023-04-10, 19:29:00,Landed,0,54.0
1502,1502,1502,1502,2853,NYT798,Biratnagar,Yeti Airlines,2023-04-10, 18:40:00,2023-04-10, 19:37:00,Landed,0,57.0
1503,1503,1503,1503,2854,BHA564,Simara Airport,Buddha Air,2023-04-10, 18:45:00,2023-04-10, 19:05:00,Landed,0,20.0
1504,1504,1504,1504,2855,BHA512,Janakpur,Buddha Air,2023-04-10, 19:00:00,2023-04-10, 19:25:00,Landed,0,25.0
1505,1505,1505,1505,2856,SHA436,Nepalgunj,Shree Airlines,2023-04-10, 19:00:00,2023-04-10, 19:33:00,Landed,0,33.0
1506,1506,1506,1506,2859,BHA902,Bhadrapur,Buddha Air,2023-04-10, 19:45:00,2023-04-10, 20:22:00,Landed,0,37.0
1507,1507,1507,1507,2860,BHA714,Biratnagar,Buddha Air,2023-04-10, 19:55:00,2023-04-10, 20:38:00,Landed,0,43.0
1508,1508,1508,1508,2861,RA402,Bangkok,Nepal Airlines,2023-04-10, 20:25:00,2023-04-10, 20:45:00,Landed,1,20.0
1509,1509,1509,1509,2862,AI211,Delhi,Air India,2023-04-10, 20:35:00,2023-04-10, 20:15:00,Landed,1,-20.0
1510,1510,1510,1510,2863,OD182,Kuala Lumpur,Batik Air,2023-04-10, 20:35:00,2023-04-10, 20:32:00,Landed,1,-3.0
1511,1511,1511,1511,2866,BHA410,Nepalgunj,Buddha Air,2023-04-10, 19:35:00,2023-04-10, 21:19:00,Landed,0,104.0
1512,1512,1512,1512,2867,BHA256,Dhangadhi,Buddha Air,2023-04-10, 20:35:00,2023-04-10, 21:32:00,Landed,0,57.0
1513,1513,1513,1513,2868,BHA716,Biratnagar,Buddha Air,2023-04-10, 20:35:00,2023-04-10, 21:07:00,Landed,0,32.0
1514,1514,1514,1514,2869,H9891,Kuala Lumpur,Himalaya Airlines,2023-04-10, 21:00:00,2023-04-10, 21:25:00,Landed,1,25.0
1515,1515,1515,1515,2870,SQ442,Singapore,Singapore Airlines,2023-04-10, 22:10:00,2023-04-10, 21:36:00,Landed,1,-34.0
1516,1516,1516,1516,2878,BHA664,Pokhara,Buddha Air,2023-04-10, 20:50:00,2023-04-10, 21:43:00,Landed,0,53.0
1517,1517,1517,1517,2879,G9530,Sharjah,Air Arabia,2023-04-10, 22:00:00,2023-04-10, 21:51:00,Landed,1,-9.0
1518,1518,1518,1518,2880,MH114,Kuala Lumpur,Malaysia Airlines,2023-04-10, 22:30:00,2023-04-10, 22:18:00,Landed,1,-12.0
1519,1519,1519,1519,2889,FZ573,Dubai,Flydubai,2023-04-11, 00:25:00,2023-04-10, 23:45:00,Landed,1,-40.0
1520,1520,1520,1520,2896,QR644,Doha,Qatar Airways,2023-04-11, 01:00:00,2023-04-11, 00:40:00,Landed,1,-20.0
1521,1521,1521,1521,2898,KU393,Kuwait,Kuwait Airlines,2023-04-11, 01:20:00,2023-04-11, 01:25:00,Landed,1,5.0
1522,1522,1522,1522,2899,J91539,Kuwait,Jazeera,2023-04-11, 01:45:00,2023-04-11, 01:15:00,Landed,1,-30.0
1523,1523,1523,1523,2906,H9873,Kuala Lumpur,Himalaya Airlines,2023-04-11, 06:15:00,2023-04-11, 06:42:00,Landed,1,27.0
